"marketingtoday.com","com","",2005,1500000.00
"pornstar.com","com","",2012,1500000.00
"russia.com","com","",2009,1500000.00
"tandberg.com","com","",2007,1500000.00
"688.com","com","",2015,1500000.00
"vip.com","com","",2003,1400000.00
"ebet.com","com","",2013,1350000.00
"men.com","com","",2000,1320000.00
"power.com","com","",2014,1261000.00
"photo.com","com","",2010,1250000.00
"vista.com","com","",2007,1250000.00
"feedback.com","com","",2003,1230000.00
"find.com","com","",2004,1200000.00
"mm.com","com","",2014,1200000.00
"phone.com","com","",2003,1200000.00
"scores.com","com","",2007,1180000.00
"kredit.de","de","",2010,1131422.25
"chinese.com","com","",2007,1102631.00
"bingo.com","com","",1999,1100000.00
"call.com","com","",2009,1100000.00
"flying.com","com","",2010,1100000.00
"mercury.com","com","",2000,1100000.00
"cruise.co.uk","co.uk","",2008,1099798.00
"cruises.co.uk","co.uk","",2008,1099798.00
"dancing.com","com","",2008,1058830.00
"zip.com","com","",2010,1058830.00
"jg.com","com","",2015,1035000.00
"wallstreet.com","com","",2005,1030000.00
"fish.com","com","",2005,1020000.00
"webcam.com","com","",2009,1020000.00
"invest.com","com","",2007,1015000.00
"beauty.cc","cc","",1999,1000000.00
"britain.com","com","",1999,1000000.00
"btc.com","com","",2014,1000000.00
"cyberworks.com","com","",2000,1000000.00
"domainname.com","com","",2011,1000000.00
"dudu.com","com","",2012,1000000.00
"eflowers.com","com","",2003,1000000.00
"fish.com","com","",2000,1000000.00
"guy.com","com","",2007,1000000.00
"if.com","com","",2003,1000000.00
"insure.com","com","",2001,1000000.00
"personalloans.com","com","",2012,1000000.00
"poker.org","org","",2010,1000000.00
"rock.com","com","",2000,1000000.00
"sky.com","com","",2003,1000000.00
"topix.com","com","",2007,1000000.00
"whitehousecrisis.com","com","",2000,1000000.00
"qnb.com","com","",2014,1000000.00
"check.com","com","",2014,1000000.00
"px.com","com","",2015,1000000.00
"588.com","com","",2015,1000000.00
"websites.com","com","",2005,975000.00
"bills.com","com","",2005,964500.00
"100.com","com","",2014,950000.00
"babysitting.com","com","",2008,941180.00
"poker.de","de","",2007,937777.38
"tp.com","com","",2016,929000.00
"gold.co.uk","co.uk","",2015,921823.81
"investment.com","com","",2007,900000.00
"guaranteed.com","com","",2008,882400.00
"adware.com","com","",2008,882360.00
"silver.com","com","",2012,875000.00
"androids.com","com","",2008,868300.00
"credit.fr","fr","",2010,851875.00
"fix.com","com","",2013,850000.00
"hot.com","com","",2013,850000.00
"land.com","com","",2015,850000.00
"skiresorts.com","com","",2008,850000.00
"erotica.com","com","",2009,850000.00
"jade.com","com","",2016,850000.00
"forsalebyowner.com","com","",2000,835000.00
"drugs.com","com","",1999,824000.00
"399.com","com","",2015,821819.00
"989.com","com","",2015,818181.81
"899.com","com","",2015,801000.00
"1stbandwidth.com","com","",2000,800000.00
"beauty.com","com","",2000,800000.00
"earth.com","com","",2005,800000.00
"guns.com","com","",2010,800000.00
"jobs.com","com","",2003,800000.00
"printer.com","com","",2008,800000.00
"singapore.com","com","",2003,800000.00
"stability.com","com","",2007,800000.00
"wan.com","com","",2014,800000.00
"345.com","com","",2015,800000.00
"kiwi.com","com","",2016,800000.00
"dollars.com","com","",2008,787113.00
"server.com","com","",2010,770000.00
"gutterguard.com","com","",2008,764800.00
"capital.com","com","",1999,750000.00
"ireport.com","com","",2008,750000.00
"property.com","com","",2005,750000.00
"ringtones.com","com","",2010,750000.00
"website.com","com","",2005,750000.00
"innovation.com","com","",2016,750000.00
"aktien.de","de","",2011,725000.00
"files.com","com","",2010,725000.00
"mathgames.com","com","",2013,725000.00
"nav.no","no","",2006,717978.00
"refinance.com","com","",2005,706850.00
"factories.com","com","",2008,705900.00
"homerefinancing.com","com","",2008,705900.00
"cinema.com","com","",2000,700000.00
"local.com","com","",2005,700000.00
"melbourne.com","com","",2007,700000.00
"mercury.com","com","",2004,700000.00
"norwegian.com","com","",2008,700000.00
"nuts.com","com","",2014,700000.00
"runningshoes.com","com","",2011,700000.00
"taxes.com","com","",2000,700000.00
"telecom.com","com","",2010,700000.00
"vu.com","com","",2011,700000.00
"gj.com","com","",2015,694095.00
"luck.com","com","",2009,675000.00
"dollars.com","com","",2007,650000.00
"families.com","com","",2007,650000.00
"teamwork.com","com","",2014,650000.00
"handtools.com","com","",2008,647100.00
"on.com","com","",2006,635000.00
"casino.de","de","",2008,625060.00
"biz.com","com","",2000,625000.00
"music.mobi","mobi","",2007,616000.00
"annuity.com","com","",2010,600000.00
"buffer.com","com","",2015,600000.00
"christian.com","com","",2010,600000.00
"exterminator.com","com","",2009,600000.00
"golf.tv","tv","",2003,600000.00
"jobs.ca","ca","",2008,600000.00
"reversemortgages.com","com","",2013,600000.00
"vip.com","com","",2005,600000.00
"job.at","at","",2007,590949.00
"authors.com","com","",2008,588300.00
"fitnessclubs.com","com","",2008,588300.00
"immortal.com","com","",2008,588300.00
"onlinecasino.dk","dk","",2010,580000.00
"affiliate.com","com","",2008,579900.00
"nl.com","com","",2015,575000.00
"rp.com","com","",2015,575000.00
"homeownersinsurance.com","com","",2010,570000.00
"xh.com","com","",2015,560000.00
"gaokao.com","com","",2009,555951.00
"md.org","org","",2013,555650.00
"sx.com","com","",2015,555050.00
"answer.com","com","",2011,550000.00
"antispyware.com","com","",2007,550000.00
"cardiology.com","com","",2007,550000.00
"macau.com","com","",2006,550000.00
"sicksitenetwork.com","com","",2008,550000.00
"current.com","com","",2015,537500.00
"university.com","com","",1999,530000.00
"autobody.com","com","",2008,529420.00
"11.com","com","",2011,525000.00
"shemale.com","com","",2007,520000.00
"xj.com","com","",2015,520000.00
"game.cn","cn","",2014,511849.34
"jerusalem.com","com","",2010,510000.00
"vuelos.com","com","",2011,500775.00
"laon.com","com","",2007,500249.00
"3d.com","com","",2011,500000.00
"act.com","com","",2003,500000.00
"az.com","com","",2007,500000.00
"bike.com","com","",2006,500000.00
"blonde.com","com","",2008,500000.00
"blue.com","com","",2006,500000.00
"bond.com","com","",2008,500000.00
"brand.com","com","",2013,500000.00
"brazil.com","com","",2010,500000.00
"challenge.com","com","",2012,500000.00
"computer.com","com","",1999,500000.00
"datacenter.com","com","",2014,500000.00
"fastfood.com","com","",2014,500000.00
"finances.com","com","",2013,500000.00
"freewebsite.com","com","",2012,500000.00
"gamesforgirls.com","com","",2011,500000.00
"gay.xxx","xxx","",2011,500000.00
"gays.com","com","",2006,500000.00
"greenhouse.com","com","",2007,500000.00
"housing.com","com","",2013,500000.00
"image.com","com","",2000,500000.00
"invention.com","com","",2007,500000.00
"ipo.com","com","",2010,500000.00
"jackpot.com","com","",2012,500000.00
"li.com","com","",2010,500000.00
"live.tv","tv","",2014,500000.00
"localdeals.com","com","",2011,500000.00
"logo.com","com","",2010,500000.00
"matrimony.com","com","",2011,500000.00
"military.com","com","",1999,500000.00
"mobile.net","net","",2014,500000.00
"newzealand.com","com","",2003,500000.00
"give.com","com","",2015,500000.00
"puzzle.com","com","",2011,500000.00
"rebate.com","com","",2007,500000.00
"rebates.com","com","",2007,500000.00
"shoppingmall.com","com","",2000,500000.00
"talk.com","com","",2010,500000.00
"themortgage.com","com","",2000,500000.00
"webhosting.co.uk","co.uk","",2012,500000.00
"wrestling.com","com","",2006,500000.00
"drink.com","com","",2015,500000.00
"financialaid.com","com","",2008,480000.00
"358.com","com","",2015,480000.00
"villas.com","com","",2008,478023.91
"wisdom.com","com","",2003,475000.00
"asset.com","com","",2008,470600.00
"hmo.com","com","",2008,470600.00
"loancalculator.com","com","",2008,470600.00
"chat.de","de","",2003,470000.00
"meds.com","com","",2008,470000.00
"top.com","com","",2009,464448.41
"blackjack.com","com","",2003,460000.00
"me.com","com","",2004,460000.00
"qua.com","com","",2015,459000.00
"sex.net","net","",2006,454500.00
"art.com","com","",2003,450000.00
"boardgames.com","com","",2010,450000.00
"jobs.ca","ca","",2013,450000.00
"rio.com","com","",2009,450000.00
"shout.com","com","",2013,450000.00
"sportinggoods.com","com","",2007,450000.00
"templates.com","com","",2006,450000.00
"meet.me","me","",2011,450000.00
"autoinsurance.org","org","",2011,440000.00
"wap.com","com","",2000,436000.00
"tv.de","de","",2009,419329.75
"much.com","com","",2008,411800.00
"arearugs.com","com","",2009,405000.00
"games.mobi","mobi","",2007,401500.00
"bald.com","com","",2007,400000.00
"body.com","com","",2009,400000.00
"body.com","com","",2010,400000.00
"carsales.com","com","",2007,400000.00
"hipoteca.com","com","",2003,400000.00
"iran.com","com","",2007,400000.00
"look.com","com","",2011,400000.00
"myblog.com","com","",2005,400000.00
"poker.ca","ca","",2010,400000.00
"porn.net","net","",2008,400000.00
"resumes.com","com","",2010,400000.00
"systematic.com","com","",2008,400000.00
"teen.xxx","xxx","",2013,400000.00
"tell.com","com","",2008,400000.00
"123.cn","cn","",2016,400000.00
"ashley.com","com","",2016,400000.00
"forums.com","com","",2010,399990.00
"rex.com","com","",2007,395000.00
"dollars.com","com","",2009,388838.75
"whatismyip.com","com","",2005,386100.00
"body.com","com","",2013,380000.00
"contests.com","com","",2009,380000.00
"werbung.de","de","",2004,379221.16
"domainregistration.com","com","",2008,376480.00
"bbc.com","com","",1999,375000.00
"booker.com","com","",2013,375000.00
"jets.com","com","",2010,375000.00
"broker.com","com","",2016,375000.00
"symphony.com","com","",2014,375000.00
"digital.com","com","",2014,373750.00
"cowboys.com","com","",2007,370000.00
"longisland.com","com","",2010,370000.00
"cgm.com","com","",2010,365000.00
"lowfare.com","com","",2010,365000.00
"soft.com","com","",2015,364000.00
"banners.com","com","",2010,360000.00
"gibraltar.com","com","",2007,360000.00
"partysupplies.com","com","",2010,360000.00
"33.com","com","",2011,358000.00
"py.com","com","",2014,358000.00
"wirelessphone.com","com","",2006,355000.00
"datacenter.com","com","",2011,352500.00
"color.com","com","",2010,350000.00
"cookinggames.com","com","",2009,350000.00
"fungames.com","com","",2006,350000.00
"giftbasket.com","com","",2012,350000.00
"greeting.com","com","",2007,350000.00
"homecare.com","com","",2015,350000.00
"o.co","co","",2010,350000.00
"rugby.com","com","",2004,350000.00
"true.com","com","",2014,350000.00
"cyb.com","com","",2016,350000.00
"phones.co.uk","co.uk","",2008,346514.12
"phones.co.uk","co.uk","",2008,344710.00
"770.com","com","",2008,343208.00
"hoteles.es","es","",2012,340752.00
"8lll.com","com","",2016,336000.00
"screensavers.com","com","",2010,335000.00
"auskunft.de","de","",2006,332864.47
"best.com","com","",2009,331561.00
"hotels.eu","eu","",2006,329509.00
"zero.com","com","",2010,329420.00
"bj.com","com","",2012,325000.00
"ride.com","com","",2013,325000.00
"rvrental.com","com","",2008,325000.00
"smoking.com","com","",2004,325000.00
"vi.com","com","",2012,325000.00
"haus.com","com","",2015,325000.00
"supplies.com","com","",2007,323530.00
"financialaide.com","com","",2008,320000.00
"malls.com","com","",2014,320000.00
"jasmin.com","com","",2006,310250.00
"60.com","com","",2012,310000.00
"dsl.de","de","",2010,308376.16
"recycle.co.uk","co.uk","",2007,308000.00
"rh.com","com","",2012,304000.00
"173.com","com","",2008,302790.00
"blackjack.de","de","",2006,300000.00
"blockparty.com","com","",2008,300000.00
"bookmarks.com","com","",2008,300000.00
"brand.com","com","",2015,300000.00
"brown.com","com","",2006,300000.00
"cafe.com","com","",2006,300000.00
"dji.com","com","",2013,300000.00
"dvds.com","com","",2008,300000.00
"freecreditreport.co.uk","co.uk","",2008,300000.00
"heika.com","com","",2015,300000.00
"imoveis.com.br","com.br","",2010,300000.00
"isearch.com","com","",2008,300000.00
"lend.com","com","",2011,300000.00
"mojo.com","com","",2013,300000.00
"pilot.com","com","",2010,300000.00
"realestate.net","net","",2007,300000.00
"recycling.com","com","",2010,300000.00
"resume.com","com","",2007,300000.00
"sc.com","com","",2010,300000.00
"servers.com","com","",2013,300000.00
"team.com","com","",2007,300000.00
"text.com","com","",2007,300000.00
"viajes.com","com","",2004,300000.00
"voodoo.com","com","",2009,300000.00
"yinhang.com","com","",2013,300000.00
"bilder.de","de","",2013,299020.81
"software.de","de","",2010,298834.28
"hobbies.com","com","",2010,297500.00
"ao.co.uk","com","",2013,297267.53
"ao.com","com","",2013,297267.53
"bdsm.com","com","",2007,295000.00
"bankservices.com","com","",2008,294200.00
"bookmarking.com","com","",2008,294200.00
"breads.com","com","",2008,294200.00
"drycleaner.com","com","",2008,294200.00
"fund.net","net","",2008,294200.00
"xmas.com","com","",2007,294200.00
"blonde.com","com","",2008,294120.00
"ppp.com","com","",2015,290000.00
"lk.com","com","",2014,287500.00
"accommodation.com","com","",2014,286000.00
"cupidon.com","com","",2011,285250.00
"shoppingcart.com","com","",2005,285000.00
"xn--jobbrse-d1a.de","de","jobbörse.de",2014,280981.16
"45.com","com","",2011,280000.00
"cd.com","com","",2006,277750.00
"blogster.com","com","",2007,275000.00
"floor.com","com","",2008,275000.00
"grid.com","com","",2011,275000.00
"ui.com","com","",2007,275000.00
"kunst.de","de","",2013,271837.09
"kredit.com","com","",2010,270600.00
"action.com","com","",2011,270000.00
"celebs.com","com","",2010,270000.00
"sport.co.uk","co.uk","",2008,268571.31
"frankreich.de","de","",2004,266120.12
"spel.se","se","",2009,266000.00
"ink.co.uk","co.uk","",2007,265896.72
"tv.se","se","",2015,265149.00
"seks.nl","nl","",2010,260289.23
"a1.com","com","",2005,260250.00
"table.com","com","",2007,260000.00
"triplecreditreport.com","com","",2010,260000.00
"disco.com","com","",2010,255000.00
"arbeitsmarkt.de","de","",2008,252639.55
"pos.com","com","",2006,252500.00
"tees.com","com","",2008,252500.00
"moms.com","com","",2013,252000.00
"800.com","com","",2009,250000.00
"alice.com","com","",2008,250000.00
"biking.com","com","",2010,250000.00
"bitcoinwallet.com","com","",2014,250000.00
"boating.com","com","",2010,250000.00
"buckhead.com","com","",2007,250000.00
"buying.com","com","",2013,250000.00
"caloriecount.com","com","",2009,250000.00
"connaught.com","com","",2015,250000.00
"dominio.com","com","",2009,250000.00
"egifts.com","com","",2003,250000.00
"feng.com","com","",2012,250000.00
"flashcards.com","com","",2014,250000.00
"giggle.com","com","",2007,250000.00
"hoteldeal.com","com","",2008,250000.00
"locals.com","com","",2007,250000.00
"malta.com","com","",2010,250000.00
"musicvideos.com","com","",2010,250000.00
"payment.com","com","",2010,250000.00
"physicians.com","com","",2009,250000.00
"platinum.com","com","",2012,250000.00
"showtimes.com","com","",2010,250000.00
"stockphoto.com","com","",2012,250000.00
"universalsports.com","com","",2008,250000.00
"vote.com","com","",2003,250000.00
"werk.com","com","",2015,250000.00
"clash.com","com","",2016,250000.00
"werk.com","com","",2014,250000.00
"trades.com","com","",2016,250000.00
"mobile.co.uk","co.uk","",2007,249100.64
"wan.cn","cn","",2014,247830.00
"software.co.uk","co.uk","",2009,247801.06
"kik.de","de","",2014,246106.84
"88888.com","com","",2013,245000.00
"fo.com","com","",2012,245000.00
"trek.com","com","",2013,245000.00
"ucakbileti.com","com","",2011,243000.00
"downloadmusic.com","com","",2011,242500.00
"mortage.com","com","",2006,242400.00
"ant.com","com","",2006,241200.00
"erectiledysfunction.com","com","",2015,241000.00
"erectiledysfunction.com","com","",2014,241000.00
"lawn.com","com","",2016,240000.00
"yinyue.com","com","",2015,240000.00
"outlets.de","de","",2008,239364.00
"pc.de","de","",2009,238096.12
"mobile.co","co","",2014,238000.00
"yearbook.com","com","",2007,237500.00
"adweb.com","com","",2008,235300.00
"assistants.com","com","",2008,235300.00
"attractions.com","com","",2008,235300.00
"domain-names.com","com","",2008,235300.00
"fashionstore.com","com","",2008,235300.00
"item.com","com","",2008,235300.00
"prince.com","com","",2010,235000.00
"bgi.com","com","",2016,235000.00
"lawfirm.com","com","",2010,233501.00
"same.com","com","",2015,233333.00
"preisvergleich.at","at","",2006,233005.12
"sofas.com","com","",2010,231500.00
"action.com","com","",2008,230000.00
"cute.com","com","",2014,230000.00
"hospitality.com","com","",2003,230000.00
"qr.com","com","",2013,230000.00
"wicker.com","com","",2010,230000.00
"jtg.com","com","",2015,230000.00
"diamondrings.com","com","",2009,228420.00
"flashgames.com","com","",2006,226950.00
"ar.com","com","",2008,225000.00
"arab.com","com","",2004,225000.00
"bowlingballs.com","com","",2012,225000.00
"driven.com","com","",2011,225000.00
"editor.com","com","",2009,225000.00
"et.com","com","",2007,225000.00
"gasprices.com","com","",2008,225000.00
"insurancerates.com","com","",2008,225000.00
"wifi.com","com","",2006,225000.00
"winner.com","com","",2008,225000.00
"8181.com","com","",2015,225000.00
"sideline.com","com","",2016,225000.00
"shots.com","com","",2014,225000.00
"mikihouse.com","com","",2016,224224.00
"lian.com","com","",2016,220950.00
"consolidation.com","com","",2011,220000.00
"homebuilding.com","com","",2007,220000.00
"lottery.net","net","",2010,220000.00
"mob.com","com","",2014,220000.00
"od.com","com","",2010,220000.00
"spices.com","com","",2007,220000.00
"apuestas.com","com","",2013,219514.47
"geburtstag.de","de","",2004,218218.48
"de.de","de","",2009,216457.44
"billionaire.com","com","",2011,215000.00
"loancalculator.com","com","",2010,215000.00
"televisions.com","com","",2007,215000.00
"wellnessfinder.com","com","",2011,214192.25
"gartenmoebel.de","de","",2009,213605.39
"xn--gartenmbel-kcb.de","de","gartenmöbel.de",2009,213605.39
"dl.com","com","",2014,210689.00
"crosswordpuzzles.com","com","",2007,210000.00
"freequotes.com","com","",2009,210000.00
"suv.com","com","",2011,210000.00
"hotel-reservation.com","com","",2009,209916.00
"tower.com","com","",2003,208000.00
"ahl.com","com","",2007,207500.00
"slots.ca","ca","",2010,206906.00
"flatrate.de","de","",2010,206160.70
"judgment.com","com","",2008,205900.00
"cotton.com","com","",2012,205890.00
"701.com","com","",2015,205001.00
"paris.de","de","",2013,203877.81
"com.de","de","",2009,203473.92
"sex.info","info","",2007,202000.00
"masculin.com","com","",2007,201792.00
"cpc.com","com","",2008,201750.00
"satellitephone.com","com","",2006,201600.00
"281.com","com","",2016,201100.00
"tourismaustralia.com","com","",2004,201000.00
"gab.com","com","",2014,200002.00
"adventure.com","com","",2011,200000.00
"angels.com","com","",2010,200000.00
"asianporn.com","com","",2013,200000.00
"bingo.com","com","",2003,200000.00
"bird.com","com","",2005,200000.00
"bj.com","com","",2008,200000.00
"chepticket.com","com","",2008,200000.00
"chinatours.com","com","",2009,200000.00
"diy.net","net","",2007,200000.00
"ebola.com","com","",2014,200000.00
"farm.com","com","",2006,200000.00
"flatrate.de","de","",2009,200000.00
"flowers.mobi","mobi","",2006,200000.00
"freescore.com","com","",2008,200000.00
"freescores.com","com","",2010,200000.00
"kosher.com","com","",2013,200000.00
"monalisa.com","com","",2010,200000.00
"myeducation.com","com","",2009,200000.00
"nasty.com","com","",2010,200000.00
"ov.com","com","",2010,200000.00
"pax.com","com","",2015,200000.00
"perth.com","com","",2007,200000.00
"republic.com","com","",2011,200000.00
"rhodes.com","com","",2008,200000.00
"riva.com","com","",2008,200000.00
"settlement.com","com","",2007,200000.00
"sexstories.com","com","",2013,200000.00
"sofa.com","com","",2005,200000.00
"thin.com","com","",2008,200000.00
"immediatepaydayloan.com","com","",2015,200000.00
"youpay.com","com","",2014,200000.00
"recovery.net","net","",2016,200000.00
"ada.com","com","",2016,200000.00
"financialnews.com","com","",2015,200000.00
"say.com","com","",2015,200000.00
"missguided.com","com","",2013,200000.00
"engineering.org","org","",2003,198000.00
"accounts.com","com","",2007,197384.31
"britainsgottalent.co.uk","co.uk","",2008,197235.75
"shopping.eu","eu","",2006,196803.00
"criminallawyers.com","com","",2007,195000.00
"mcc.com","com","",2008,195000.00
"movingcompany.com","com","",2012,195000.00
"photograph.com","com","",2008,195000.00
"fenghuang.com","com","",2015,195000.00
"tou.com","com","",2014,194400.00
"wt.com","com","",2008,192000.00
"erotikshop.de","de","",2007,191646.55
"zhuanxue.com","com","",2014,190098.00
"architecture.com","com","",2003,190000.00
"datacenters.com","com","",2013,190000.00
"sexylingerie.com","com","",2010,190000.00
"shield.com","com","",2011,190000.00
"shisha.com","com","",2015,190000.00
"datacenters.com","com","",2013,190000.00
"11.com","com","",2008,188889.00
"880.com","com","",2008,188889.00
"pisos.net","net","",2008,187500.00
"weine.de","de","",2014,187320.78
"ts.com","com","",2011,186000.00
"visitflorida.com","com","",2004,186000.00
"unclesam.com","com","",2006,185750.00
"freehoroscope.com","com","",2007,185259.00
"slimming.com","com","",2006,185000.00
"stockbrokers.com","com","",2011,185000.00
"whiskey.com","com","",2009,185000.00
"cdn.net","net","",2012,185000.00
"cruises.co.uk","co.uk","",2006,184464.00
"ltd.com","com","",2015,184000.00
"dp.de","de","",2009,183785.61
"1.xyz","xyz","",2016,182153.58
"consulting.com","com","",2005,181000.00
"chinese.net","net","",2007,180000.00
"commerce.com","com","",2004,180000.00
"offer.com","com","",2008,180000.00
"phonemarket.com","com","",2012,180000.00
"yin.com","com","",2014,180000.00
"9595.com","com","",2015,180000.00
"honest.com","com","",2012,180000.00
"amber.com","com","",2015,180000.00
"3gstore.de","de","",2011,179396.95
"saturn.pl","pl","",2011,179061.62
"physician.com","com","",2017,179000.00
"physician.com","com","",2017,179000.00
"444.com","com","",2008,178889.00
"fly.co.uk","co.uk","",2007,178385.77
"newbrand.de","de","",2009,177600.00
"tests.com","com","",2008,176505.00
"choir.com","com","",2008,176500.00
"electric.org","org","",2008,176500.00
"housebuyers.com","com","",2008,176500.00
"hum.com","com","",2008,176500.00
"jf.com","com","",2008,176500.00
"cheapsoftware.com","com","",2008,176480.00
"golfgame.com","com","",2008,176480.00
"lb.cn","cn","",2014,176000.00
"nye.com","com","",2012,175500.00
"earnmoney.com","com","",2008,175300.00
"investmoney.com","com","",2008,175300.00
"248.com","com","",2010,175000.00
"barns.com","com","",2009,175000.00
"boiseidaho.com","com","",2007,175000.00
"campgrounds.com","com","",2007,175000.00
"clock.com","com","",2007,175000.00
"decide.com","com","",2010,175000.00
"homerun.com","com","",2008,175000.00
"lgg.com","com","",2014,175000.00
"question.com","com","",2003,175000.00
"ringtones.net","net","",2007,175000.00
"uruguay.com","com","",2010,175000.00
"walkers.com","com","",2007,175000.00
"yes.net","net","",2014,175000.00
"9.xyz","xyz","",2015,175000.00
"halifax.com","com","",2016,175000.00
"aura.com","com","",2014,175000.00
"roadster.com","com","",2013,174000.00
"auto.es","es","",2008,173682.00
"sec.de","de","",2010,173484.73
"classic.com","com","",2015,172500.00
"luxe.com","com","",2015,172500.00
"dreamlife.com","com","",2007,171750.00
"mind.com","com","",2011,171600.00
"hoteldeals.com","com","",2006,171250.00
"cars.net","net","",2011,170000.00
"promotion.com","com","",2007,170000.00
"rainbow.com","com","",2008,170000.00
"recette.com","com","",2015,170000.00
"417.com","com","",2016,169000.00
"245.com","com","",2008,168889.00
"organicbaby.com","com","",2016,168000.00
"ring.com","com","",2014,168000.00
"waitress.com","com","",2013,168000.00
"nudetube.com","com","",2008,167500.00
"homeimprovement.com","com","",2006,166650.00
"shoppers.com","com","",2008,166000.00
"autos.de","de","",2014,165692.70
"schoenen.nl","nl","",2010,165600.00
"bra.com","com","",2012,165000.00
"estate.com","com","",2013,165000.00
"event.com","com","",2007,165000.00
"favorites.com","com","",2011,165000.00
"metal.com","com","",2010,165000.00
"horseracing.co.uk","co.uk","",2009,164494.09
"onlinecasino.co.uk","co.uk","",2009,164494.09
"mymeeting.com","com","",2015,164100.00
"hfh.com","com","",2015,163000.00
"boatsforsale.com","com","",2013,162500.00
"free-sms.de","de","",2010,162150.00
"connected.co.uk","co.uk","",2007,160649.02
"shop.cn","cn","",2014,160320.00
"aerospace.com","com","",2011,160200.00
"277.com","com","",2015,160000.00
"292.com","com","",2015,160000.00
"bathingsuit.com","com","",2007,160000.00
"fruits.com","com","",2003,160000.00
"hqb.com","com","",2015,160000.00
"intranet.com","com","",2013,160000.00
"lov.com","com","",2012,160000.00
"mobile.xxx","xxx","",2013,160000.00
"modern.com","com","",2008,160000.00
"powerpoker.com","com","",2010,160000.00
"psychologists.com","com","",2007,160000.00
"bfa.com","com","",2015,160000.00
"bogota.com","com","",2005,159500.00
"localphoneservice.com","com","",2008,158900.00
"purple.co.uk","co.uk","",2016,157775.97
"via.com","com","",2007,157500.00
"tuscany.com","com","",2016,157500.00
"models.co.uk","co.uk","",2010,157346.31
"discountvouchers.com","com","",2010,157000.00
"appartamenti.it","it","",2011,156803.91
"liu.com","com","",2014,155688.00
"courts.com","com","",2010,155000.00
"king.com","com","",2005,155000.00
"movingcompany.com","com","",2011,155000.00
"porker.com","com","",2011,155000.00
"hotbot.com","com","",2016,155000.00
"tractors.com","com","",2006,153500.00
"health.org","org","",2015,153000.00
"lazy.com","com","",2007,152501.00
"idol.com","com","",2010,152123.98
"parkett.at","at","",2008,151583.73
"mdf.com","com","",2015,151500.00
"sexe.org","org","",2008,151400.00
"daytona.com","com","",2008,151395.00
"nhs.com","com","",2006,151300.00
"camroulette.com","com","",2010,151000.00
"jewelers.com","com","",2007,150755.00
"date.org","org","",2006,150349.00
"99.net","net","",2014,150000.00
"animation.com","com","",2004,150000.00
"beef.com","com","",2004,150000.00
"bellevue.com","com","",2008,150000.00
"bluejeans.com","com","",2011,150000.00
